month,region,rainfall_mm,temperature_c,customer_group,shop_type,product_category,product_name,unit_price_tzs,units_sold,demand_level
7,Kilimanjaro,1.9,20.71,general,retail_shop,Phone accessories,Laptop,2966,8,Low
1,Kilimanjaro,43.6,24.46,worker,market_stall,Sports goods,Treadmill,2189,27,High
1,Kilimanjaro,43.6,24.46,worker,retail_shop,Household items,Curtains,2186,15,High
7,Mwanza,52.2,22.75,youth,retail_shop,Household items,Wall Art,2333,17,Low
10,Arusha,56.8,21.36,general,small_shop,Stationery,Comics,4438,19,High
4,Mwanza,222.6,22.37,general,retail_shop,Personal care,Foundation,2829,15,High
4,Zanzibar,499.3,26.05,worker,retail_shop,Household items,Curtains,2616,24,Low
1,Mwanza,136.25,21.97,youth,market_stall,Sports goods,Treadmill,4686,13,Low
1,Zanzibar,201.3,27.76,worker,market_stall,Clothing,Jacket,3646,18,Low
10,Mwanza,152.75,22.48,worker,market_stall,Clothing,Shoes,1116,18,High
4,Kilimanjaro,205.1,22.21,youth,market_stall,Clothing,Jeans,3513,28,High
7,Mwanza,52.2,22.75,general,market_stall,Sports goods,Resistance Bands,2770,16,Low
7,Mwanza,52.2,22.75,general,retail_shop,Household items,Cushions,4026,26,High
7,Zanzibar,35.5,24.65,general,retail_shop,Household items,Cushions,4545,22,Low
4,Dar es Salaam,522.0,25.6,youth,small_shop,Stationery,Non-fiction,3308,23,High
7,Arusha,19.5,17.72,general,small_shop,Stationery,Biography,4738,22,High
10,Arusha,56.8,21.36,youth,market_stall,Sports goods,Dumbbells,1436,16,High
7,Dar es Salaam,20.9,24.91,general,retail_shop,Personal care,Moisturizer,154,16,High
7,Mwanza,52.2,22.75,worker,market_stall,Sports goods,Yoga Mat,551,11,Low
10,Mwanza,152.75,22.48,worker,retail_shop,Phone accessories,Headphones,571,15,High
10,Mwanza,152.75,22.48,general,retail_shop,Phone accessories,Laptop,585,16,Low
7,Zanzibar,35.5,24.65,general,small_shop,Stationery,Non-fiction,1419,17,High
7,Zanzibar,35.5,24.65,worker,retail_shop,Household items,Curtains,2185,22,High
10,Kilimanjaro,51.7,23.9,worker,market_stall,Sports goods,Dumbbells,880,15,Low
10,Arusha,56.8,21.36,general,market_stall,Clothing,T-shirt,3906,18,High
10,Dar es Salaam,82.3,25.97,general,market_stall,Sports goods,Treadmill,2489,12,High
10,Dar es Salaam,82.3,25.97,worker,retail_shop,Phone accessories,Headphones,433,14,Low
4,Zanzibar,499.3,26.05,general,retail_shop,Personal care,Foundation,1862,17,High
7,Kilimanjaro,1.9,20.71,youth,market_stall,Sports goods,Resistance Bands,1555,7,Low
4,Arusha,185.1,20.07,youth,retail_shop,Phone accessories,Laptop,1984,22,High
1,Arusha,168.8,20.99,youth,retail_shop,Personal care,Foundation,3601,28,High
4,Arusha,185.1,20.07,general,market_stall,Sports goods,Resistance Bands,613,15,High
7,Zanzibar,35.5,24.65,general,market_stall,Clothing,T-shirt,3284,22,Low
10,Dar es Salaam,82.3,25.97,youth,market_stall,Sports goods,Dumbbells,1753,17,High
1,Arusha,168.8,20.99,worker,market_stall,Sports goods,Yoga Mat,4003,19,High
7,Dar es Salaam,20.9,24.91,general,retail_shop,Personal care,Foundation,249,18,High
7,Kilimanjaro,1.9,20.71,youth,retail_shop,Personal care,Foundation,1235,15,Low
4,Dar es Salaam,522.0,25.6,youth,small_shop,Stationery,Non-fiction,1837,9,Low
4,Arusha,185.1,20.07,general,retail_shop,Household items,Cushions,452,11,Low
1,Dar es Salaam,191.9,27.62,general,retail_shop,Personal care,Moisturizer,308,23,Low
10,Mwanza,152.75,22.48,general,small_shop,Stationery,Fiction,2719,21,Low
4,Kilimanjaro,205.1,22.21,youth,market_stall,Sports goods,Yoga Mat,4292,10,Low
4,Arusha,185.1,20.07,worker,market_stall,Clothing,Jeans,2432,21,Low
1,Mwanza,136.25,21.97,general,retail_shop,Phone accessories,Smartwatch,4665,17,High
7,Zanzibar,35.5,24.65,general,retail_shop,Personal care,Moisturizer,1180,12,High
7,Zanzibar,35.5,24.65,worker,retail_shop,Household items,Curtains,1204,20,Low
7,Kilimanjaro,1.9,20.71,general,market_stall,Clothing,Shoes,698,14,Low
1,Arusha,168.8,20.99,worker,retail_shop,Household items,Wall Art,674,19,Low
4,Arusha,185.1,20.07,general,retail_shop,Personal care,Perfume,3246,24,High
1,Dar es Salaam,191.9,27.62,general,market_stall,Clothing,Jacket,1325,20,High
1,Zanzibar,201.3,27.76,general,market_stall,Clothing,Jacket,4021,17,High
7,Mwanza,52.2,22.75,worker,retail_shop,Personal care,Foundation,3064,22,High
10,Mwanza,152.75,22.48,youth,retail_shop,Phone accessories,Smartwatch,3243,19,Low
7,Arusha,19.5,17.72,worker,market_stall,Sports goods,Yoga Mat,3597,26,High
10,Zanzibar,83.5,26.64,worker,small_shop,Stationery,Biography,977,16,High
7,Kilimanjaro,1.9,20.71,general,retail_shop,Household items,Lamp,3348,13,Low
4,Arusha,185.1,20.07,worker,market_stall,Clothing,Shoes,4692,10,Low
1,Dar es Salaam,191.9,27.62,youth,retail_shop,Household items,Lamp,2202,18,Low
10,Kilimanjaro,51.7,23.9,general,market_stall,Clothing,T-shirt,309,22,Low
1,Mwanza,136.25,21.97,general,retail_shop,Household items,Cushions,1847,25,Low
10,Dar es Salaam,82.3,25.97,worker,retail_shop,Household items,Cushions,4304,14,High
10,Arusha,56.8,21.36,worker,retail_shop,Household items,Wall Art,1307,19,High
7,Mwanza,52.2,22.75,worker,retail_shop,Personal care,Moisturizer,2361,20,High
1,Kilimanjaro,43.6,24.46,general,retail_shop,Household items,Cushions,4646,10,Low
7,Arusha,19.5,17.72,worker,small_shop,Stationery,Fiction,1342,19,High
10,Zanzibar,83.5,26.64,worker,market_stall,Sports goods,Yoga Mat,4171,16,Low
4,Kilimanjaro,205.1,22.21,youth,market_stall,Sports goods,Dumbbells,229,29,High
4,Arusha,185.1,20.07,youth,market_stall,Sports goods,Resistance Bands,393,14,High
4,Zanzibar,499.3,26.05,youth,retail_shop,Household items,Lamp,2069,20,High
4,Zanzibar,499.3,26.05,youth,retail_shop,Phone accessories,Smartwatch,1442,21,High
7,Arusha,19.5,17.72,worker,market_stall,Sports goods,Dumbbells,4380,21,High
7,Zanzibar,35.5,24.65,general,small_shop,Stationery,Biography,479,15,High
1,Arusha,168.8,20.99,general,retail_shop,Personal care,Perfume,1918,14,Low
10,Mwanza,152.75,22.48,general,retail_shop,Phone accessories,Headphones,4150,21,High
4,Dar es Salaam,522.0,25.6,worker,retail_shop,Personal care,Foundation,359,20,Low
1,Zanzibar,201.3,27.76,worker,market_stall,Sports goods,Dumbbells,4764,21,High
7,Kilimanjaro,1.9,20.71,worker,retail_shop,Phone accessories,Smartwatch,2557,14,Low
7,Kilimanjaro,1.9,20.71,worker,market_stall,Clothing,T-shirt,4581,18,High
1,Arusha,168.8,20.99,general,retail_shop,Personal care,Lipstick,1305,14,Low
4,Mwanza,222.6,22.37,youth,market_stall,Sports goods,Treadmill,1667,23,High
7,Dar es Salaam,20.9,24.91,worker,retail_shop,Household items,Lamp,2186,16,High
10,Kilimanjaro,51.7,23.9,general,retail_shop,Personal care,Foundation,4584,16,Low
1,Kilimanjaro,43.6,24.46,general,market_stall,Sports goods,Yoga Mat,2394,27,High
10,Mwanza,152.75,22.48,worker,retail_shop,Phone accessories,Headphones,4199,15,Low
10,Zanzibar,83.5,26.64,youth,retail_shop,Personal care,Moisturizer,3152,16,Low
7,Dar es Salaam,20.9,24.91,general,retail_shop,Personal care,Lipstick,1818,15,High
7,Dar es Salaam,20.9,24.91,youth,retail_shop,Household items,Cushions,4404,13,Low
7,Dar es Salaam,20.9,24.91,general,small_shop,Stationery,Fiction,627,27,High
7,Dar es Salaam,20.9,24.91,worker,small_shop,Stationery,Fiction,4954,20,High
7,Kilimanjaro,1.9,20.71,youth,retail_shop,Phone accessories,Smartwatch,3337,8,Low
1,Kilimanjaro,43.6,24.46,worker,retail_shop,Household items,Cushions,3992,30,High
10,Mwanza,152.75,22.48,youth,retail_shop,Household items,Curtains,4134,10,Low
7,Zanzibar,35.5,24.65,worker,retail_shop,Personal care,Moisturizer,4232,18,High
4,Kilimanjaro,205.1,22.21,general,small_shop,Stationery,Biography,2289,21,High
10,Mwanza,152.75,22.48,general,small_shop,Stationery,Fiction,689,25,High
1,Zanzibar,201.3,27.76,youth,retail_shop,Household items,Cushions,275,8,Low
7,Zanzibar,35.5,24.65,worker,retail_shop,Household items,Cushions,2860,22,High
1,Kilimanjaro,43.6,24.46,youth,market_stall,Clothing,Jacket,3982,13,Low
4,Mwanza,222.6,22.37,worker,retail_shop,Phone accessories,Smartwatch,146,15,Low
7,Arusha,19.5,17.72,worker,market_stall,Sports goods,Yoga Mat,3923,21,High
7,Mwanza,52.2,22.75,youth,retail_shop,Personal care,Foundation,1346,25,High
1,Dar es Salaam,191.9,27.62,general,small_shop,Stationery,Comics,461,16,High
10,Kilimanjaro,51.7,23.9,youth,retail_shop,Phone accessories,Laptop,1999,19,High
7,Mwanza,52.2,22.75,general,small_shop,Stationery,Non-fiction,1325,19,High
10,Arusha,56.8,21.36,general,retail_shop,Household items,Curtains,2218,13,Low
10,Kilimanjaro,51.7,23.9,youth,retail_shop,Personal care,Foundation,665,17,High
10,Dar es Salaam,82.3,25.97,general,retail_shop,Phone accessories,Smartwatch,2077,16,Low
10,Arusha,56.8,21.36,general,market_stall,Sports goods,Treadmill,3282,15,Low
7,Zanzibar,35.5,24.65,general,retail_shop,Personal care,Perfume,2772,15,Low
7,Arusha,19.5,17.72,youth,small_shop,Stationery,Fiction,633,26,High
1,Kilimanjaro,43.6,24.46,worker,market_stall,Sports goods,Treadmill,4822,15,Low
1,Mwanza,136.25,21.97,general,retail_shop,Household items,Lamp,1141,21,High
4,Mwanza,222.6,22.37,general,small_shop,Stationery,Non-fiction,4151,20,High
4,Arusha,185.1,20.07,general,retail_shop,Phone accessories,Laptop,116,24,High
10,Mwanza,152.75,22.48,youth,retail_shop,Phone accessories,Smartwatch,4972,15,Low
7,Kilimanjaro,1.9,20.71,youth,small_shop,Stationery,Biography,4742,24,High
1,Mwanza,136.25,21.97,youth,retail_shop,Household items,Cushions,3194,29,High
10,Zanzibar,83.5,26.64,youth,retail_shop,Personal care,Foundation,692,27,High
7,Arusha,19.5,17.72,general,market_stall,Sports goods,Dumbbells,3287,21,Low
7,Zanzibar,35.5,24.65,general,retail_shop,Phone accessories,Laptop,2387,14,Low
10,Zanzibar,83.5,26.64,worker,small_shop,Stationery,Fiction,4294,17,Low
10,Mwanza,152.75,22.48,youth,market_stall,Sports goods,Dumbbells,1030,22,Low
7,Kilimanjaro,1.9,20.71,general,small_shop,Stationery,Fiction,4421,7,Low
10,Kilimanjaro,51.7,23.9,worker,retail_shop,Household items,Lamp,1712,10,Low
10,Kilimanjaro,51.7,23.9,worker,market_stall,Sports goods,Treadmill,2561,28,High
10,Zanzibar,83.5,26.64,worker,market_stall,Clothing,Jeans,2395,17,Low
7,Kilimanjaro,1.9,20.71,worker,retail_shop,Phone accessories,Laptop,2575,19,High
10,Zanzibar,83.5,26.64,worker,market_stall,Clothing,Jacket,377,14,Low
10,Kilimanjaro,51.7,23.9,youth,retail_shop,Phone accessories,Laptop,2400,17,High
7,Mwanza,52.2,22.75,worker,retail_shop,Phone accessories,Headphones,3448,20,Low
1,Arusha,168.8,20.99,worker,retail_shop,Phone accessories,Headphones,2283,15,High
7,Dar es Salaam,20.9,24.91,general,market_stall,Clothing,Jacket,466,14,High
10,Arusha,56.8,21.36,general,market_stall,Sports goods,Resistance Bands,799,17,Low
1,Mwanza,136.25,21.97,general,small_shop,Stationery,Comics,2738,18,High
4,Kilimanjaro,205.1,22.21,youth,retail_shop,Phone accessories,Smartwatch,3060,19,High
1,Arusha,168.8,20.99,youth,market_stall,Clothing,Jeans,2826,15,Low
4,Mwanza,222.6,22.37,worker,market_stall,Clothing,Jeans,3419,13,Low
4,Arusha,185.1,20.07,general,market_stall,Sports goods,Resistance Bands,2523,23,High
4,Arusha,185.1,20.07,general,small_shop,Stationery,Comics,4244,21,High
1,Arusha,168.8,20.99,worker,market_stall,Clothing,Jacket,4299,14,Low
10,Mwanza,152.75,22.48,worker,retail_shop,Phone accessories,Smartwatch,1135,15,High
4,Kilimanjaro,205.1,22.21,youth,retail_shop,Phone accessories,Laptop,1137,26,High
7,Zanzibar,35.5,24.65,general,retail_shop,Phone accessories,Laptop,1544,21,High
1,Arusha,168.8,20.99,youth,retail_shop,Phone accessories,Laptop,2578,14,Low
10,Mwanza,152.75,22.48,youth,retail_shop,Phone accessories,Smartwatch,3465,22,High
7,Zanzibar,35.5,24.65,general,retail_shop,Phone accessories,Smartwatch,4468,25,High
4,Mwanza,222.6,22.37,general,retail_shop,Personal care,Lipstick,3761,27,High
4,Arusha,185.1,20.07,youth,retail_shop,Household items,Wall Art,920,11,High
1,Mwanza,136.25,21.97,worker,market_stall,Clothing,Jeans,2649,26,High
4,Zanzibar,499.3,26.05,youth,small_shop,Stationery,Fiction,3525,18,Low
10,Kilimanjaro,51.7,23.9,youth,market_stall,Sports goods,Dumbbells,3427,16,Low
7,Arusha,19.5,17.72,youth,small_shop,Stationery,Non-fiction,3566,17,High
10,Zanzibar,83.5,26.64,general,market_stall,Clothing,Shoes,2770,11,Low
7,Zanzibar,35.5,24.65,worker,retail_shop,Phone accessories,Laptop,2547,12,High
4,Arusha,185.1,20.07,general,retail_shop,Phone accessories,Smartwatch,1435,22,High
10,Mwanza,152.75,22.48,youth,market_stall,Clothing,T-shirt,4658,10,Low
7,Arusha,19.5,17.72,youth,market_stall,Sports goods,Dumbbells,4349,26,High
4,Kilimanjaro,205.1,22.21,worker,retail_shop,Personal care,Perfume,258,18,High
10,Zanzibar,83.5,26.64,youth,retail_shop,Household items,Lamp,3296,17,High
4,Mwanza,222.6,22.37,worker,retail_shop,Personal care,Moisturizer,517,16,Low
4,Mwanza,222.6,22.37,youth,market_stall,Sports goods,Yoga Mat,2077,19,Low
10,Zanzibar,83.5,26.64,worker,small_shop,Stationery,Biography,1586,19,High
10,Zanzibar,83.5,26.64,youth,small_shop,Stationery,Biography,1865,12,Low
10,Kilimanjaro,51.7,23.9,general,retail_shop,Household items,Curtains,1232,17,Low
4,Kilimanjaro,205.1,22.21,youth,retail_shop,Phone accessories,Headphones,4641,20,Low
4,Kilimanjaro,205.1,22.21,general,retail_shop,Phone accessories,Smartphone,3466,20,High
10,Kilimanjaro,51.7,23.9,worker,small_shop,Stationery,Fiction,4876,16,Low
1,Kilimanjaro,43.6,24.46,worker,market_stall,Sports goods,Yoga Mat,1576,19,High
7,Kilimanjaro,1.9,20.71,general,market_stall,Sports goods,Treadmill,4307,11,Low
4,Kilimanjaro,205.1,22.21,worker,market_stall,Clothing,Jeans,3324,16,High
4,Mwanza,222.6,22.37,worker,small_shop,Stationery,Comics,2396,13,Low
4,Mwanza,222.6,22.37,general,retail_shop,Household items,Lamp,2744,22,Low
10,Dar es Salaam,82.3,25.97,general,market_stall,Sports goods,Dumbbells,2968,10,Low
7,Kilimanjaro,1.9,20.71,youth,retail_shop,Phone accessories,Smartphone,1891,21,High
4,Kilimanjaro,205.1,22.21,youth,retail_shop,Personal care,Foundation,4097,14,High
4,Arusha,185.1,20.07,youth,market_stall,Sports goods,Treadmill,2217,12,Low
7,Arusha,19.5,17.72,general,retail_shop,Household items,Lamp,2461,18,Low
7,Kilimanjaro,1.9,20.71,worker,small_shop,Stationery,Fiction,2159,14,High
4,Kilimanjaro,205.1,22.21,general,small_shop,Stationery,Biography,1740,17,High
1,Arusha,168.8,20.99,worker,market_stall,Clothing,T-shirt,4621,15,Low
10,Arusha,56.8,21.36,general,retail_shop,Personal care,Lipstick,1479,16,Low
10,Kilimanjaro,51.7,23.9,youth,small_shop,Stationery,Comics,2178,15,High
1,Kilimanjaro,43.6,24.46,worker,retail_shop,Household items,Curtains,3853,16,High
10,Mwanza,152.75,22.48,general,retail_shop,Personal care,Foundation,3061,19,High
4,Mwanza,222.6,22.37,youth,retail_shop,Household items,Lamp,1325,21,High
1,Kilimanjaro,43.6,24.46,worker,retail_shop,Personal care,Moisturizer,755,15,Low
1,Mwanza,136.25,21.97,youth,small_shop,Stationery,Comics,396,18,High
7,Mwanza,52.2,22.75,worker,market_stall,Sports goods,Resistance Bands,2722,20,High
4,Kilimanjaro,205.1,22.21,worker,retail_shop,Household items,Cushions,2421,20,Low
4,Dar es Salaam,522.0,25.6,youth,retail_shop,Household items,Wall Art,3471,14,Low
4,Dar es Salaam,522.0,25.6,general,retail_shop,Personal care,Foundation,2106,22,High
7,Kilimanjaro,1.9,20.71,worker,market_stall,Clothing,Jeans,2213,12,Low
7,Mwanza,52.2,22.75,general,retail_shop,Household items,Curtains,3764,19,Low
7,Zanzibar,35.5,24.65,general,retail_shop,Personal care,Foundation,2478,18,High
10,Dar es Salaam,82.3,25.97,general,retail_shop,Personal care,Foundation,3491,19,High
4,Zanzibar,499.3,26.05,general,market_stall,Clothing,Jeans,3207,13,Low
1,Dar es Salaam,191.9,27.62,youth,retail_shop,Phone accessories,Headphones,1504,19,Low
10,Zanzibar,83.5,26.64,youth,market_stall,Sports goods,Yoga Mat,989,19,High
1,Kilimanjaro,43.6,24.46,youth,small_shop,Stationery,Biography,1553,22,High
1,Zanzibar,201.3,27.76,general,small_shop,Stationery,Biography,3642,14,Low
4,Zanzibar,499.3,26.05,youth,retail_shop,Phone accessories,Headphones,2831,15,Low
7,Arusha,19.5,17.72,worker,market_stall,Clothing,Shoes,4854,13,High
10,Zanzibar,83.5,26.64,youth,retail_shop,Personal care,Perfume,1983,13,Low
1,Arusha,168.8,20.99,worker,retail_shop,Household items,Wall Art,339,8,Low
10,Zanzibar,83.5,26.64,youth,market_stall,Clothing,Shoes,2453,11,Low
1,Zanzibar,201.3,27.76,worker,retail_shop,Phone accessories,Headphones,3322,22,Low
10,Mwanza,152.75,22.48,worker,retail_shop,Personal care,Lipstick,3551,19,Low
1,Mwanza,136.25,21.97,youth,small_shop,Stationery,Comics,3227,21,Low
4,Dar es Salaam,522.0,25.6,general,retail_shop,Household items,Curtains,3906,18,Low
4,Kilimanjaro,205.1,22.21,general,retail_shop,Household items,Cushions,3384,12,Low
10,Zanzibar,83.5,26.64,youth,small_shop,Stationery,Comics,3036,23,High
1,Dar es Salaam,191.9,27.62,general,retail_shop,Personal care,Moisturizer,787,28,High
4,Mwanza,222.6,22.37,youth,retail_shop,Household items,Curtains,4394,26,High
1,Arusha,168.8,20.99,worker,market_stall,Clothing,T-shirt,3883,16,High
1,Kilimanjaro,43.6,24.46,general,market_stall,Clothing,Jacket,1081,23,High
7,Dar es Salaam,20.9,24.91,general,small_shop,Stationery,Comics,1639,12,High
4,Zanzibar,499.3,26.05,worker,retail_shop,Personal care,Foundation,4090,7,Low
1,Dar es Salaam,191.9,27.62,youth,retail_shop,Phone accessories,Headphones,1826,16,Low
4,Mwanza,222.6,22.37,general,retail_shop,Personal care,Foundation,2565,16,Low
4,Dar es Salaam,522.0,25.6,youth,retail_shop,Personal care,Foundation,2831,22,High
4,Dar es Salaam,522.0,25.6,worker,retail_shop,Phone accessories,Headphones,4049,17,High
10,Kilimanjaro,51.7,23.9,general,retail_shop,Personal care,Moisturizer,4801,8,Low
10,Dar es Salaam,82.3,25.97,youth,market_stall,Sports goods,Resistance Bands,4716,25,Low
4,Mwanza,222.6,22.37,youth,market_stall,Sports goods,Yoga Mat,4596,18,High
10,Kilimanjaro,51.7,23.9,general,retail_shop,Household items,Wall Art,1831,12,Low
10,Dar es Salaam,82.3,25.97,general,market_stall,Clothing,T-shirt,3718,15,Low
4,Zanzibar,499.3,26.05,general,market_stall,Sports goods,Dumbbells,2544,23,Low
4,Mwanza,222.6,22.37,worker,retail_shop,Personal care,Perfume,4495,19,High
10,Arusha,56.8,21.36,general,market_stall,Sports goods,Treadmill,4455,17,High
7,Dar es Salaam,20.9,24.91,general,market_stall,Sports goods,Resistance Bands,905,25,High
10,Dar es Salaam,82.3,25.97,worker,retail_shop,Household items,Cushions,3918,10,Low
1,Mwanza,136.25,21.97,general,retail_shop,Phone accessories,Laptop,293,19,Low
1,Zanzibar,201.3,27.76,general,retail_shop,Personal care,Moisturizer,1842,24,High
10,Mwanza,152.75,22.48,youth,retail_shop,Phone accessories,Headphones,1918,16,Low
4,Kilimanjaro,205.1,22.21,general,market_stall,Clothing,Jacket,2666,8,Low
10,Zanzibar,83.5,26.64,general,market_stall,Clothing,T-shirt,1095,10,Low
7,Mwanza,52.2,22.75,youth,retail_shop,Household items,Cushions,2686,18,High
7,Zanzibar,35.5,24.65,worker,retail_shop,Household items,Lamp,2820,22,Low
1,Arusha,168.8,20.99,general,small_shop,Stationery,Comics,2940,26,High
10,Zanzibar,83.5,26.64,youth,retail_shop,Household items,Lamp,909,17,Low
7,Kilimanjaro,1.9,20.71,general,market_stall,Sports goods,Resistance Bands,4710,27,High
1,Mwanza,136.25,21.97,worker,retail_shop,Phone accessories,Smartwatch,2349,15,High
10,Arusha,56.8,21.36,youth,retail_shop,Phone accessories,Smartphone,2883,15,High
7,Zanzibar,35.5,24.65,worker,retail_shop,Personal care,Moisturizer,4302,14,Low
1,Dar es Salaam,191.9,27.62,worker,small_shop,Stationery,Comics,3145,20,High
1,Dar es Salaam,191.9,27.62,general,small_shop,Stationery,Comics,3033,15,High
4,Zanzibar,499.3,26.05,youth,market_stall,Clothing,Jacket,4940,21,High
4,Dar es Salaam,522.0,25.6,worker,retail_shop,Personal care,Lipstick,1499,17,High
10,Dar es Salaam,82.3,25.97,worker,market_stall,Sports goods,Resistance Bands,4673,11,Low
4,Arusha,185.1,20.07,worker,market_stall,Clothing,T-shirt,716,15,High
10,Mwanza,152.75,22.48,general,retail_shop,Phone accessories,Headphones,671,17,Low
7,Zanzibar,35.5,24.65,general,market_stall,Clothing,Jeans,236,10,Low
4,Mwanza,222.6,22.37,youth,retail_shop,Personal care,Foundation,1205,25,High
10,Zanzibar,83.5,26.64,general,retail_shop,Phone accessories,Headphones,3116,22,Low
7,Kilimanjaro,1.9,20.71,worker,retail_shop,Personal care,Lipstick,4139,19,High
10,Dar es Salaam,82.3,25.97,worker,retail_shop,Household items,Lamp,4632,13,Low
4,Kilimanjaro,205.1,22.21,worker,retail_shop,Personal care,Moisturizer,4670,19,High
10,Zanzibar,83.5,26.64,general,small_shop,Stationery,Comics,891,24,High
7,Mwanza,52.2,22.75,general,retail_shop,Household items,Lamp,2141,21,Low
10,Zanzibar,83.5,26.64,youth,retail_shop,Household items,Lamp,3355,19,Low
